nome,cognome,legislatura,incarico
MARIA ROSARIA,CARFAGNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
MARIA,LEDDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
SILVANA,MURA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
SILVANA,MURA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
SILVANA,MURA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
ELISABETTA,GARDINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
GIUSEPPINA,CASTIELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
GIUSEPPINA,CASTIELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
GIUSEPPINA,CASTIELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
GIUSEPPINA,CASTIELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
TERESA MARIA,DI SALVO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
TERESA MARIA,DI SALVO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
TERESA MARIA,DI SALVO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PAOLA,GOISIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
PAOLA,GOISIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
PAOLA,GOISIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
GRAZIA CARLA,FRANCESCATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
DANIELA,DIOGUARDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
ANGELA,LOMBARDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
DONATELLA,DURANTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
DONATELLA,DURANTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DONATELLA,DURANTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARIA,SAMPERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
MARIA,SAMPERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
PAOLA,PELINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
ANNA TERESA,FORMISANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
ANNA TERESA,FORMISANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
DONATELLA,PORETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
DONATELLA,PORETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
ROSALBA,CESINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
GIORGIA,MELONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
GIORGIA,MELONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
GIORGIA,MELONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DONATELLA,MUNGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
DONATELLA,MUNGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
MARIA LETIZIA,DE TORRE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
SANDRA,CIOFFI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
SANDRA,CIOFFI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
MICHAELA,BIANCOFIORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
CAYETANA,DE ZULUETA OWTRAM,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
CAYETANA,DE ZULUETA OWTRAM,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
FEDERICA,ROSSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
GIUSTINA,MISTRELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
PAOLA,BINETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
PAOLA,BINETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
COLOMBA,MONGIELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
SIMONETTA,RUBINATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ROSA MARIA,VILLECCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
ROSA MARIA,VILLECCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
DANIELA,MELCHIORRE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
DANIELA,MELCHIORRE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
PAOLA,BALDUCCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
LAURA,MOLTENI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
ALESSIA MARIA,MOSCA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
ALESSIA MARIA,MOSCA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
EUGENIA MARIA,ROCCELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
EUGENIA MARIA,ROCCELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
DONATELLA,FERRANTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
DONATELLA,FERRANTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
CHIARA,BRAGA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
FIAMMA,NIRENSZTEJN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRESIDENTE
ERICA,RIVOLTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
ANNA,ROSSOMANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANNA,ROSSOMANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
BEATRICE,LORENZIN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
NUNZIA,DE GIROLAMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARIA,COSCIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
MARIA,COSCIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
MARIA,COSCIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
LUISA,BOSSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MANUELA,DAL LAGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,PRESIDENTE
MANUELA,LANZARIN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
ANNA MARGHERITA,MIOTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
ANNA MARGHERITA,MIOTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
FEDERICA,MOGHERINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
FEDERICA,MOGHERINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
DANIELA,SBROLLINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARIA PIERA,PASTORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
MARIA PIERA,PASTORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
MICHELA VITTORIA,BRAMBILLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
CATERINA,PES,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
SANDRA,ZAMPA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
SANDRA,ZAMPA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARIALUISA,GNECCHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DEBORAH,BERGAMINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
DEBORAH,BERGAMINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRESIDENTE
DEBORAH,BERGAMINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
DEBORAH,BERGAMINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
DEBORAH,BERGAMINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MONICA,FAENZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ELVIRA,SAVINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ELVIRA,SAVINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
SOUAD,SBAI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
LAURA,GARAVINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
DORIS,LO MORO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,PRESIDENTE
DORIS,LO MORO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRESIDENTE
DORIS,LO MORO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
BARBARA,SALTAMARTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
BARBARA,SALTAMARTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARIA ANTONIETTA,FARINA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
ELENA,CENTEMERO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ELENA,CENTEMERO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GABRIELLA,GIAMMANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
GABRIELLA,GIAMMANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIOVANNA,PETRENGA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
GIOVANNA,PETRENGA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
CATIA,POLIDORI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
CATIA,POLIDORI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIA ELENA,STASI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
ANITA,DI GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
MARIA,ANTEZZA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANNAGRAZIA,CALABRIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIA LUISA,SANGIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
MARIA LUISA,SANGIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
MILENA,SANTERINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
TATIANA,BASILIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
LAURA,CASTELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
LAURA,CASTELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
SILVIA,CHIMIENTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ELEONORA,BECHIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ELEONORA,BECHIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ELENA,CARNEVALI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIA CHIARA,GADDA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MARINA,BERLINGHIERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
RENATE,GEBHARD,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
RENATE,GEBHARD,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
CELESTINA,COSTANTINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
CELESTINA,COSTANTINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
FRANCESCA,BUSINAROLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
SILVIA,BENEDETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
GESSICA,ROSTELLATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ILARIA,CAPUA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ILARIA,CAPUA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
GIOVANNA,MARTELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ARIANNA,SPESSOTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ARIANNA,SPESSOTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
SANDRA,SAVINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ADRIANA EDEN SUSANNA,GALGANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ADRIANA EDEN SUSANNA,GALGANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
TIZIANA,CIPRINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARILENA,FABBRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
ROBERTA,OLIARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
LAURA,VENITTELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARIA VALENTINA,VEZZALI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
LAURA,BOLDRINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
RENATA,POLVERINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
RENATA,POLVERINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
IRENE,MANZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
FEDERICA,DAGA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARTA,GRANDE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
PATRIZIA,TERZONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PATRIZIA,TERZONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
CARLA,RUOCCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MONICA,GREGORI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ROBERTA,AGOSTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
VALERIA,VALENTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
VALERIA,VALENTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
VINCENZA,LABRIOLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANNA LUCIA LISA,PANNARALE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANNA LUCIA LISA,PANNARALE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
VEGA,COLONNESE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
SILVIA,GIORDANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
SILVIA,GIORDANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
VANNA,IORI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MARA,MUCCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARA,MUCCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIA EDERA,SPADONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
MIRELLA,LIUZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
IRENE,TINAGLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
FLAVIA,PICCOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
FLAVIA,PICCOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
FLAVIA,PICCOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
FABIANA,DADONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
EMANUELA,CORDA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PAOLA,PINNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
PAOLA,PINNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
CHIARA,DI BENEDETTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
LOREDANA,LUPO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
AZZURRA PIA MARIA,CANCELLERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
CLAUDIA,MANNINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
CLAUDIA,MANNINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIULIA,GRILLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIA,MARZANA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MARIALUCIA,LOREFICE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
CHIARA,GAGNARLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARIA GAETANA,GRECO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
DALILA,NESCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DALILA,NESCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARIA CHIARA,CARROZZA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MARIA TINDARA,GULLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
FEDERICA,DIENI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ELISA,SIMONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
VINCENZA,BRUNO BOSSIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ROSANNA,SCOPELLITI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIA ELENA,BOSCHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
LIA,QUARTAPELLE PROCOPIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
LIA,QUARTAPELLE PROCOPIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARTINA,NARDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ELEONORA,CIMBRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
ELEONORA,CIMBRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ELEONORA,CIMBRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
DANIELA MATILDE MARIA,GASPARINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANNA MARIA,SERAFINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
PIA ELDA,LOCATELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PIA ELDA,LOCATELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
PIA ELDA,LOCATELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
PAOLA,CARINELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PAOLA,CARINELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
RENATA,BUENO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
RENATA,BUENO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANGELA,NISSOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANGELA,NISSOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
SERENA,PELLEGRINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
SERENA,PELLEGRINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
LARA,RICCIATTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
